UNIVERSO,NIVEL_1,NIVEL_2,NIVEL_3,SKUS,SKUS_COM_CUSTO,LINHAS_VENDA,RECEITA_TOTAL,QTD_ARM_TOTAL,RECEITA_COM_CUSTO,QTD_ARM_COM_CUSTO,CMV,PRECO_PRATICADO_ARM,PRECO_PRATICADO_ARM_COM_CUSTO,CUSTO_MEDIO_ARM_PONDERADO,MARGEM_BRUTA_RS_UNIT,MARGEM_BRUTA_TOTAL,MARGEM_BRUTA_PCT,MARKUP_PONDERADO,COBERTURA_CUSTO_RECEITA_PCT,PART_RECEITA_UNIVERSO_PCT
LOJA_93_ATACADO_B2B,D - ELETROS,DD - LAVADORAS E SECADORES,DDA - LAVADORAS DE ROUPAS,18,5,2009,17166579.347072,8587.000000,8472549.680789,4082.000000,5024968.772400,1999.135827,2075.587869,1231.006559,844.581310,3447580.908389,40.691186,1.686090,49.354909,11.199418
LOJA_93_ATACADO_B2B,D - ELETROS,DA - AR E VENTILACAO,DAP - AR CONDICIONADO SPLIT ON/OFF,12,2,562,8515063.751479,5068.000000,5841298.739496,2638.000000,2836662.308400,1680.162540,2214.290652,1075.307926,1138.982726,3004636.431096,51.437815,2.059215,68.599589,5.555199
LOJA_93_ATACADO_B2B,D - ELETROS,DA - AR E VENTILACAO,DAQ - AR CONDICIONADO SPLIT INVERTER,54,4,6360,62088642.211341,46928.000000,3713314.852276,2710.000000,2377562.388600,1323.061759,1370.226883,877.329295,492.897588,1335752.463676,35.971969,1.561816,5.980667,40.506420
LOJA_93_ATACADO_B2B,D - ELETROS,DC - ELETRODOMESTICOS PARA COZINHA,DCA - FOGOES,16,3,2440,7244419.770895,5650.000000,1320137.668500,560.000000,612136.892400,1282.198190,2357.388694,1093.101594,1264.287100,708000.776100,53.630829,2.156605,18.222821,4.726235
LOJA_93_ATACADO_B2B,D - ELETROS,DB - REFRIGERACAO,DBA - REFRIGERADORES,19,2,2497,19684725.921497,6457.000000,235067.763000,77.000000,132504.778200,3048.586948,3052.828091,1720.841275,1331.986816,102562.984800,43.631242,1.774032,1.194163,12.842248
LOJA_93_ATACADO_B2B,D - ELETROS,DC - ELETRODOMESTICOS PARA COZINHA,DCB - FOGOES COOKTOPS,8,1,474,503171.067000,658.000000,79271.209500,116.000000,44226.624000,764.697670,683.372496,381.264000,302.108496,35044.585500,44.208466,1.792387,15.754326,0.328267
LOJA_93_ATACADO_B2B,R - ELETRONICOS,RA - IMAGEM,RAA - TVS,22,0,2571,26472374.745669,9883.000000,0.000000,0.000000,0.000000,2678.576823,,,,0.000000,,,0.000000,17.270488
LOJA_93_ATACADO_B2B,O - MOVEIS,OC - QUARTO,OCL - CONJUNTOS DE CAMA BOX,1,0,273,1518840.300833,2049.000000,0.000000,0.000000,0.000000,741.259298,,,,0.000000,,,0.000000,0.990886
LOJA_93_ATACADO_B2B,O - MOVEIS,OC - QUARTO,OCA - ROUPEIROS,6,0,618,1358148.145100,1063.000000,0.000000,0.000000,0.000000,1277.655828,,,,0.000000,,,0.000000,0.886051
LOJA_93_ATACADO_B2B,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAL - MESAS DE JANTAR,10,0,1183,1208158.666750,1688.000000,0.000000,0.000000,0.000000,715.733807,,,,0.000000,,,0.000000,0.788199
LOJA_93_ATACADO_B2B,N - INDUSTRIAL E NEGOCIOS,NB - REFRIGERACAO E CONSERVACAO INDUSTRIAL,NBC - CONSERVADORES E FREEZERS,15,0,222,1192392.474000,267.000000,0.000000,0.000000,0.000000,4465.889416,,,,0.000000,,,0.000000,0.777913
LOJA_93_ATACADO_B2B,O - MOVEIS,OD - COZINHA E AREA DE SERVICO,ODC - BALCOES E GABINETES PARA COZINHA,10,0,700,724895.535000,1007.000000,0.000000,0.000000,0.000000,719.856539,,,,0.000000,,,0.000000,0.472919
LOJA_93_ATACADO_B2B,O - MOVEIS,OD - COZINHA E AREA DE SERVICO,ODD - ARMARIOS MODULARES,9,0,821,719555.844000,1783.000000,0.000000,0.000000,0.000000,403.564691,,,,0.000000,,,0.000000,0.469436
LOJA_93_ATACADO_B2B,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAD - POLTRONAS RECLINAVEIS,3,0,247,449831.865000,374.000000,0.000000,0.000000,0.000000,1202.758997,,,,0.000000,,,0.000000,0.293469
LOJA_93_ATACADO_B2B,D - ELETROS,DC - ELETRODOMESTICOS PARA COZINHA,DCD - FORNOS,3,0,195,446533.272500,246.000000,0.000000,0.000000,0.000000,1815.175904,,,,0.000000,,,0.000000,0.291317
LOJA_93_ATACADO_B2B,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAI - RACKS,3,0,341,357464.240000,592.000000,0.000000,0.000000,0.000000,603.824730,,,,0.000000,,,0.000000,0.233208
LOJA_93_ATACADO_B2B,O - MOVEIS,OD - COZINHA E AREA DE SERVICO,ODI - PANELEIROS,3,0,202,341608.575000,253.000000,0.000000,0.000000,0.000000,1350.231522,,,,0.000000,,,0.000000,0.222864
LOJA_93_ATACADO_B2B,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAN - BALCOES E BUFFETS,5,0,288,305132.730000,374.000000,0.000000,0.000000,0.000000,815.862914,,,,0.000000,,,0.000000,0.199068
LOJA_93_ATACADO_B2B,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAT - PAINEL HOME,3,0,196,244151.460000,248.000000,0.000000,0.000000,0.000000,984.481694,,,,0.000000,,,0.000000,0.159284
LOJA_93_ATACADO_B2B,R - ELETRONICOS,RC - SOM,RCA - SONS,1,0,92,239584.327500,154.000000,0.000000,0.000000,0.000000,1555.742386,,,,0.000000,,,0.000000,0.156304
LOJA_93_ATACADO_B2B,O - MOVEIS,OF - ESCRITORIO,OFA - MESAS PARA ESCRITORIO,9,0,423,230025.915000,680.000000,0.000000,0.000000,0.000000,338.273404,,,,0.000000,,,0.000000,0.150068
LOJA_93_ATACADO_B2B,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAM - APARADORES,7,0,356,227481.450000,416.000000,0.000000,0.000000,0.000000,546.830409,,,,0.000000,,,0.000000,0.148408
LOJA_93_ATACADO_B2B,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAA - SOFAS,3,0,54,190932.840000,56.000000,0.000000,0.000000,0.000000,3409.515000,,,,0.000000,,,0.000000,0.124564
LOJA_93_ATACADO_B2B,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAS - ESTANTE HOME,3,0,103,174276.060000,119.000000,0.000000,0.000000,0.000000,1464.504706,,,,0.000000,,,0.000000,0.113697
LOJA_93_ATACADO_B2B,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAJ - PAINEIS PARA TV,6,0,312,167083.035000,377.000000,0.000000,0.000000,0.000000,443.191074,,,,0.000000,,,0.000000,0.109004
LOJA_93_ATACADO_B2B,D - ELETROS,DB - REFRIGERACAO,DBE - ADEGAS CLIMATIZADAS,2,0,35,162971.875500,75.000000,0.000000,0.000000,0.000000,2172.958340,,,,0.000000,,,0.000000,0.106322
LOJA_93_ATACADO_B2B,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAU - SOFÁ CAMA,1,0,19,106047.585000,23.000000,0.000000,0.000000,0.000000,4610.764565,,,,0.000000,,,0.000000,0.069185
LOJA_93_ATACADO_B2B,O - MOVEIS,OC - QUARTO,OCJ - CAMAS,2,0,110,100968.420000,130.000000,0.000000,0.000000,0.000000,776.680154,,,,0.000000,,,0.000000,0.065871
LOJA_93_ATACADO_B2B,D - ELETROS,DB - REFRIGERACAO,DBB - FREEZERS,1,0,24,98513.751000,27.000000,0.000000,0.000000,0.000000,3648.657444,,,,0.000000,,,0.000000,0.064270
LOJA_93_ATACADO_B2B,O - MOVEIS,OC - QUARTO,OCE - COMODAS,3,0,77,96757.080000,95.000000,0.000000,0.000000,0.000000,1018.495579,,,,0.000000,,,0.000000,0.063124
LOJA_93_ATACADO_B2B,O - MOVEIS,OB - VARANDA E AREA EXTERNA,OBG - BANCOS PARA JARDIM,2,0,218,88329.116750,357.000000,0.000000,0.000000,0.000000,247.420495,,,,0.000000,,,0.000000,0.057626
LOJA_93_ATACADO_B2B,N - INDUSTRIAL E NEGOCIOS,NA - COZINHA INDUSTRIAL,NAA - FOGOES,9,0,53,81751.740000,53.000000,0.000000,0.000000,0.000000,1542.485660,,,,0.000000,,,0.000000,0.053335
LOJA_93_ATACADO_B2B,O - MOVEIS,OC - QUARTO,OCK - BELICHES E TRELICHES,2,0,71,80516.415000,77.000000,0.000000,0.000000,0.000000,1045.667727,,,,0.000000,,,0.000000,0.052529
LOJA_93_ATACADO_B2B,O - MOVEIS,OC - QUARTO,OCR - COLCHOES DE ESPUMA,2,0,35,72876.510000,38.000000,0.000000,0.000000,0.000000,1917.802895,,,,0.000000,,,0.000000,0.047544
LOJA_93_ATACADO_B2B,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAO - CRISTALEIRAS,1,0,67,62876.415000,77.000000,0.000000,0.000000,0.000000,816.576818,,,,0.000000,,,0.000000,0.041020
LOJA_93_ATACADO_B2B,D - ELETROS,DA - AR E VENTILACAO,DAB - VENTILADORES DE MESA,5,0,66,62535.856250,254.000000,0.000000,0.000000,0.000000,246.204158,,,,0.000000,,,0.000000,0.040798
LOJA_93_ATACADO_B2B,D - ELETROS,DC - ELETRODOMESTICOS PARA COZINHA,DCC - MICRO-ONDAS,3,0,54,58963.947000,69.000000,0.000000,0.000000,0.000000,854.549957,,,,0.000000,,,0.000000,0.038468
LOJA_93_ATACADO_B2B,O - MOVEIS,OE - BANHEIRO,OEA - GABINETES,4,0,51,52989.195000,72.000000,0.000000,0.000000,0.000000,735.961042,,,,0.000000,,,0.000000,0.034570
LOJA_93_ATACADO_B2B,D - ELETROS,DA - AR E VENTILACAO,DAO - VENTILADORES DE COLUNA,2,0,72,52011.256500,139.000000,0.000000,0.000000,0.000000,374.181701,,,,0.000000,,,0.000000,0.033932
LOJA_93_ATACADO_B2B,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAP - ADEGAS,2,0,99,48788.250000,114.000000,0.000000,0.000000,0.000000,427.967105,,,,0.000000,,,0.000000,0.031829
LOJA_93_ATACADO_B2B,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAB - CADEIRAS DE JANTAR,1,0,17,44928.765000,107.000000,0.000000,0.000000,0.000000,419.895000,,,,0.000000,,,0.000000,0.029311
LOJA_93_ATACADO_B2B,O - MOVEIS,OC - QUARTO,OCD - ESTANTES,2,0,61,33326.370000,86.000000,0.000000,0.000000,0.000000,387.515930,,,,0.000000,,,0.000000,0.021742
LOJA_93_ATACADO_B2B,O - MOVEIS,OD - COZINHA E AREA DE SERVICO,ODG - MOVEIS PARA MICRO-ONDAS,1,0,44,29433.390000,56.000000,0.000000,0.000000,0.000000,525.596250,,,,0.000000,,,0.000000,0.019202
LOJA_93_ATACADO_B2B,R - ELETRONICOS,RC - SOM,RCB - CAIXAS BLUETOOTH,1,0,13,24817.800000,14.000000,0.000000,0.000000,0.000000,1772.700000,,,,0.000000,,,0.000000,0.016191
LOJA_93_ATACADO_B2B,N - INDUSTRIAL E NEGOCIOS,NC - PROCESSADORES INDUSTRIAIS,NCB - LIQUIDIFICADORES,4,0,17,24113.880000,18.000000,0.000000,0.000000,0.000000,1339.660000,,,,0.000000,,,0.000000,0.015732
LOJA_93_ATACADO_B2B,D - ELETROS,DC - ELETRODOMESTICOS PARA COZINHA,DCE - COIFAS E DEPURADORES,2,0,18,22279.005000,19.000000,0.000000,0.000000,0.000000,1172.579211,,,,0.000000,,,0.000000,0.014535
LOJA_93_ATACADO_B2B,N - INDUSTRIAL E NEGOCIOS,NA - COZINHA INDUSTRIAL,NAB - FORNOS,3,0,7,18046.875000,7.000000,0.000000,0.000000,0.000000,2578.125000,,,,0.000000,,,0.000000,0.011774
LOJA_93_ATACADO_B2B,D - ELETROS,DA - AR E VENTILACAO,DAN - VENTILADORES DE PAREDE,2,0,32,17087.710500,79.000000,0.000000,0.000000,0.000000,216.300133,,,,0.000000,,,0.000000,0.011148
LOJA_93_ATACADO_B2B,O - MOVEIS,OC - QUARTO,OCN - CABECEIRAS,1,0,14,13333.110000,18.000000,0.000000,0.000000,0.000000,740.728333,,,,0.000000,,,0.000000,0.008698
LOJA_93_ATACADO_B2B,N - INDUSTRIAL E NEGOCIOS,NA - COZINHA INDUSTRIAL,"NAC - CHAPAS, PRENSAS E SANDUICHEIRAS",4,0,5,11829.247500,5.000000,0.000000,0.000000,0.000000,2365.849500,,,,0.000000,,,0.000000,0.007717
LOJA_93_ATACADO_B2B,O - MOVEIS,OD - COZINHA E AREA DE SERVICO,ODM - ARMARIOS PARA AREAS DE SERVICO,1,0,14,8996.925000,15.000000,0.000000,0.000000,0.000000,599.795000,,,,0.000000,,,0.000000,0.005870
LOJA_93_ATACADO_B2B,O - MOVEIS,OC - QUARTO,OCO - MESAS DE CABECEIRA,2,0,17,7517.160000,28.000000,0.000000,0.000000,0.000000,268.470000,,,,0.000000,,,0.000000,0.004904
LOJA_93_ATACADO_B2B,N - INDUSTRIAL E NEGOCIOS,NB - REFRIGERACAO E CONSERVACAO INDUSTRIAL,NBD - VITRINES E ESTUFAS,4,0,6,5712.892500,7.000000,0.000000,0.000000,0.000000,816.127500,,,,0.000000,,,0.000000,0.003727
LOJA_93_ATACADO_B2B,O - MOVEIS,OC - QUARTO,OCM - BASES BOX,1,0,3,5533.185000,3.000000,0.000000,0.000000,0.000000,1844.395000,,,,0.000000,,,0.000000,0.003610
LOJA_93_ATACADO_B2B,D - ELETROS,DA - AR E VENTILACAO,DAC - VENTILADORES DE TETO,1,0,8,3792.999000,20.000000,0.000000,0.000000,0.000000,189.649950,,,,0.000000,,,0.000000,0.002475
LOJA_93_ATACADO_B2B,N - INDUSTRIAL E NEGOCIOS,NC - PROCESSADORES INDUSTRIAIS,NCF - ESPREMEDORES DE FRUTAS,1,0,7,2593.920000,7.000000,0.000000,0.000000,0.000000,370.560000,,,,0.000000,,,0.000000,0.001692
LOJA_93_ATACADO_B2B,I - ILUMINACAO,IB - RESIDENCIAL,IBL - LUMINARIAS DE COLUNA,1,0,5,2202.690000,5.000000,0.000000,0.000000,0.000000,440.538000,,,,0.000000,,,0.000000,0.001437
LOJA_93_ATACADO_B2B,N - INDUSTRIAL E NEGOCIOS,NA - COZINHA INDUSTRIAL,NAF - FRITADORES,1,0,1,2110.395000,1.000000,0.000000,0.000000,0.000000,2110.395000,,,,0.000000,,,0.000000,0.001377
LOJA_93_ATACADO_B2B,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAK - CONJUNTOS DE MESAS E CADEIRAS,1,0,1,2101.995000,1.000000,0.000000,0.000000,0.000000,2101.995000,,,,0.000000,,,0.000000,0.001371
LOJA_93_ATACADO_B2B,N - INDUSTRIAL E NEGOCIOS,NA - COZINHA INDUSTRIAL,NAH - CAFETEIRAS E CHOCOLATEIRAS,1,0,1,1321.950000,1.000000,0.000000,0.000000,0.000000,1321.950000,,,,0.000000,,,0.000000,0.000862
LOJA_93_ATACADO_B2B,D - ELETROS,DB - REFRIGERACAO,DBD - FILTROS DE AGUA,1,0,1,1060.395000,1.000000,0.000000,0.000000,0.000000,1060.395000,,,,0.000000,,,0.000000,0.000692
LOJA_93_ATACADO_B2B,N - INDUSTRIAL E NEGOCIOS,NA - COZINHA INDUSTRIAL,NAJ - TACHOS,1,0,1,880.950000,1.000000,0.000000,0.000000,0.000000,880.950000,,,,0.000000,,,0.000000,0.000575
REDE_COMPLETA,D - ELETROS,DD - LAVADORAS E SECADORES,DDA - LAVADORAS DE ROUPAS,27,6,4037,25598971.154247,12462.000000,10540040.584414,5017.000000,6257463.769000,2054.162346,2100.865175,1247.252097,853.613079,4282576.815414,40.631502,1.684395,41.173688,5.305313
REDE_COMPLETA,D - ELETROS,DA - AR E VENTILACAO,DAP - AR CONDICIONADO SPLIT ON/OFF,22,3,2200,13737850.048292,7675.000000,8943817.997121,3792.000000,4420326.152200,1789.947889,2358.601792,1165.697825,1192.903968,4523491.844921,50.576743,2.023339,65.103477,2.847130
REDE_COMPLETA,D - ELETROS,DB - REFRIGERACAO,DBA - REFRIGERADORES,25,4,4062,28457302.970552,9281.000000,7478692.815547,2409.000000,4207604.020600,3066.189308,3104.480206,1746.618522,1357.861683,3271088.794947,43.738777,1.777423,26.280399,5.897694
REDE_COMPLETA,D - ELETROS,DA - AR E VENTILACAO,DAQ - AR CONDICIONADO SPLIT INVERTER,65,7,12382,79798581.693969,59383.000000,6507386.894325,4242.000000,4036584.547200,1343.795054,1534.037457,951.575801,582.461657,2470802.347125,37.969194,1.612102,8.154765,16.538026
REDE_COMPLETA,C - PISOS E REVESTIMENTOS,CA - CERAMICOS E PORCELANATOS,CAB - PORCELANATOS,171,12,18370,34882065.550500,377882.910000,5848887.169860,78620.640000,2756202.262040,92.309191,74.393787,35.056981,39.336807,3092684.907820,52.876467,2.122082,16.767606,7.229208
REDE_COMPLETA,I - ILUMINACAO,IA - LAMPADAS,IAA - LAMPADAS LED,32,11,50580,6238075.658802,286497.000000,4309805.942325,178471.000000,2047202.819600,21.773616,24.148494,11.470787,12.677707,2262603.122725,52.498956,2.105217,69.088709,1.292823
REDE_COMPLETA,I - ILUMINACAO,IB - RESIDENCIAL,IBA - LUSTRES E PENDENTES,59,12,17420,6470069.797000,29665.000000,3624630.649500,6568.000000,2153602.810800,218.104493,551.862157,327.893242,223.968916,1471027.838700,40.584213,1.683054,56.021508,1.340903
REDE_COMPLETA,I - ILUMINACAO,ID - JARDIM,IDE - REFLETORES,10,9,10264,3294491.394122,67888.000000,3290525.859122,67765.000000,1707211.502352,48.528332,48.557897,25.193116,23.364781,1583314.356770,48.117366,1.927427,99.879631,0.682774
REDE_COMPLETA,C - PISOS E REVESTIMENTOS,CA - CERAMICOS E PORCELANATOS,CAC - REVESTIMENTOS,91,13,14240,9887217.744750,151160.910000,3151487.094745,49543.820000,1271538.588816,65.408562,63.610095,25.664928,37.945167,1879948.505929,59.652743,2.478483,31.874357,2.049097
REDE_COMPLETA,C - PISOS E REVESTIMENTOS,CA - CERAMICOS E PORCELANATOS,CAA - PISOS CERAMICOS,47,9,10512,9152421.263164,242406.910000,2531973.101081,67026.700000,1031157.886688,37.756437,37.775589,15.384285,22.391304,1500815.214392,59.274532,2.455466,27.664517,1.896813
REDE_COMPLETA,E - MATERIAIS ELETRICOS,EA - TOMADAS E INTERRUPTORES,EAA - TOMADAS DE ENERGIA,8,4,14778,2470113.255154,353995.000000,2073032.862015,336113.000000,1282748.825400,6.977820,6.167666,3.816421,2.351245,790284.036615,38.122118,1.616086,83.924608,0.511924
REDE_COMPLETA,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAW - CADEIRAS PARA SALA E COZINHA,7,4,2392,2126979.081500,10226.000000,2019165.501500,9481.000000,1209225.456400,207.997172,212.969676,127.541974,85.427702,809940.045100,40.112613,1.669801,94.931141,0.440810
REDE_COMPLETA,D - ELETROS,DA - AR E VENTILACAO,DAO - VENTILADORES DE COLUNA,6,3,2425,2788536.009062,7076.000000,1972968.992979,5080.000000,1202873.754200,394.083664,388.379723,236.786172,151.593551,770095.238779,39.032303,1.640213,70.752861,0.577916
REDE_COMPLETA,I - ILUMINACAO,IB - RESIDENCIAL,IBD - ARANDELAS RESIDENCIAIS,17,11,8791,1902622.569750,31233.000000,1739866.290750,29002.000000,691072.806961,60.917061,59.991252,23.828453,36.162799,1048793.483789,60.280120,2.517631,91.445688,0.394313
REDE_COMPLETA,D - ELETROS,DC - ELETRODOMESTICOS PARA COZINHA,DCA - FOGOES,16,3,4415,10492682.140895,8391.000000,1660749.909000,703.000000,917820.123353,1250.468614,2362.375404,1305.576278,1056.799126,742929.785647,44.734597,1.809450,15.827697,2.174578
REDE_COMPLETA,E - MATERIAIS ELETRICOS,ED - PROTECAO DE CIRCUITOS ELETRICOS,EDA - DISJUNTORES,21,12,37320,2466444.163732,170334.000000,1398796.750183,68145.000000,483610.871000,14.480046,20.526770,7.096792,13.429978,915185.879183,65.426652,2.892401,56.713092,0.511163
REDE_COMPLETA,I - ILUMINACAO,IB - RESIDENCIAL,IBC - SPOTS,24,11,7683,1913735.944750,25792.000000,1130747.320500,8214.000000,469233.616511,74.198819,137.660984,57.126079,80.534904,661513.703989,58.502345,2.409775,59.085859,0.396616
REDE_COMPLETA,D - ELETROS,DC - ELETRODOMESTICOS PARA COZINHA,DCB - FOGOES COOKTOPS,11,3,2109,2159790.118500,2605.000000,1041969.579000,1279.000000,562231.296000,829.094095,814.675199,439.586627,375.088572,479738.283000,46.041486,1.853276,48.244020,0.447610
REDE_COMPLETA,O - MOVEIS,OC - QUARTO,OCA - ROUPEIROS,6,1,974,1916495.252600,1466.000000,955350.375000,610.000000,342726.914000,1307.295534,1566.148156,561.847400,1004.300756,612623.461000,64.125527,2.787497,49.848826,0.397188
REDE_COMPLETA,E - MATERIAIS ELETRICOS,ED - PROTECAO DE CIRCUITOS ELETRICOS,EDG - DISPOSITIVOS DR,8,6,7465,1496781.979000,12954.000000,882713.454000,7221.000000,314129.905000,115.545930,122.242550,43.502272,78.740278,568583.549000,64.413151,2.810027,58.974083,0.310204
REDE_COMPLETA,E - MATERIAIS ELETRICOS,EA - TOMADAS E INTERRUPTORES,EAB - INTERRUPTORES E PULSADORES,12,6,12350,940884.667812,129306.000000,826050.157812,125787.000000,452588.615000,7.276419,6.567055,3.598056,2.969000,373461.542812,45.210516,1.825168,87.795049,0.194996
REDE_COMPLETA,U - METAIS E ACESSORIOS,UC - ACESSORIOS PARA BANHEIRO,UCA - ASSENTOS SANITARIOS,2,1,2808,642045.545720,31355.000000,628538.345720,31234.000000,373458.691200,20.476656,20.123530,11.956800,8.166730,255079.654520,40.582990,1.683020,97.896224,0.133062
REDE_COMPLETA,I - ILUMINACAO,ID - JARDIM,IDC - ESPETOS PARA JARDIM,7,7,3998,613942.462000,16721.000000,613942.462000,16721.000000,208986.947600,36.716851,36.716851,12.498472,24.218379,404955.514400,65.959848,2.937707,100.000000,0.127238
REDE_COMPLETA,E - MATERIAIS ELETRICOS,"EI - PROGRAMADORES, SENSORES E VARIADORES",EIA - SENSORES DE PRESENCA,2,1,4422,900979.483523,20276.000000,578464.108523,13162.000000,259941.602800,44.435761,43.949560,19.749400,24.200160,318522.505723,55.063486,2.225362,64.203916,0.186725
REDE_COMPLETA,E - MATERIAIS ELETRICOS,EA - TOMADAS E INTERRUPTORES,"EAC - PLACAS, SUPORTES, MODULOS E MOLDURAS",17,9,14143,511301.579995,180670.000000,384934.552495,170008.000000,121167.983400,2.830030,2.264214,0.712719,1.551495,263766.569095,68.522446,3.176867,75.285226,0.105966
REDE_COMPLETA,I - ILUMINACAO,IC - COMERCIAL,ICA - LUMINARIAS,10,4,3733,532856.682167,14575.000000,343876.428000,4716.000000,146840.601495,36.559635,72.916969,31.136684,41.780286,197035.826505,57.298439,2.341835,64.534506,0.110433
REDE_COMPLETA,I - ILUMINACAO,IB - RESIDENCIAL,IBB - PLAFONS,14,4,6511,1389696.948000,20034.000000,335000.820000,730.000000,125016.258800,69.366924,458.905233,171.255149,287.650084,209984.561200,62.681805,2.679658,24.106034,0.288011
REDE_COMPLETA,I - ILUMINACAO,IB - RESIDENCIAL,IBO - FITAS DE LED,14,2,6237,1603250.566750,15809.000000,287759.657500,3142.000000,109764.552000,101.413788,91.584869,34.934612,56.650256,177995.105500,61.855476,2.621608,17.948514,0.332269
REDE_COMPLETA,E - MATERIAIS ELETRICOS,"EC - CAIXAS, DUTOS E CALHAS ELETRICAS",ECR - CAIXAS E PLACAS PARA MECANISMOS,9,3,6945,342866.700500,75492.000000,283727.461250,47792.000000,104597.409600,4.541762,5.936715,2.188597,3.748118,179130.051650,63.134549,2.712567,82.751536,0.071058
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,BBA - PRATOS - PRESENTES,74,4,21985,1686863.838886,121861.000000,280511.420401,17517.000000,389641.740600,13.842524,16.013668,22.243634,-6.229966,-109130.320199,-38.904056,0.719921,16.629168,0.349598
REDE_COMPLETA,O - MOVEIS,OD - COZINHA E AREA DE SERVICO,ODD - ARMARIOS MODULARES,17,2,1874,1351061.680500,3000.000000,265601.595000,479.000000,99148.624400,450.353894,554.491848,206.990865,347.500982,166452.970600,62.670170,2.678823,19.658732,0.280004
REDE_COMPLETA,D - ELETROS,DE - ELETROPORTATEIS PARA COZINHA,DEB - FRITADEIRAS E PANELAS ELETRICAS,11,1,3235,2962592.085465,7887.000000,246973.064657,750.000000,284086.800000,375.629781,329.297420,378.782400,-49.484980,-37113.735343,-15.027443,0.869358,8.336384,0.613989
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BJ - JOGOS E CONJUNTOS PARA SERVIR,BJA - APARELHOS DE JANTAR,11,3,6641,2004400.744662,14625.000000,230614.013000,643.000000,261898.429000,137.053042,358.653208,407.307044,-48.653835,-31284.416000,-13.565705,0.880548,11.505385,0.415406
REDE_COMPLETA,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAN - BALCOES E BUFFETS,6,1,805,761672.625000,924.000000,206172.540000,268.000000,67416.311200,824.321023,769.300522,251.553400,517.747122,138756.228800,67.301023,3.058200,27.068393,0.157854
REDE_COMPLETA,"L - INFANTIL, LAZER E PETS",LF - MOVEIS INFANTIS,LFA - MESAS INFANTIS,8,6,990,217313.775000,1098.000000,188445.915000,937.000000,92316.582200,197.917828,201.116238,98.523567,102.592671,96129.332800,51.011630,2.041301,86.716047,0.045038
REDE_COMPLETA,"K - CAMA, MESA E BANHO",KA - CAMA,KAA - JOGOS DE LENCOIS,52,11,20311,4394351.780000,36526.000000,184543.138500,1029.000000,57144.310800,120.307501,179.342214,55.533830,123.808385,127398.827700,69.034714,3.229423,4.199553,0.910717
REDE_COMPLETA,E - MATERIAIS ELETRICOS,EA - TOMADAS E INTERRUPTORES,EAE - CONJUNTOS DE INTERRUPTOR E TOMADA,3,2,3766,207221.315000,7049.000000,164641.820000,6363.000000,52468.769600,29.397264,25.874873,8.245917,17.628957,112173.050400,68.131566,3.137901,79.452164,0.042946
REDE_COMPLETA,E - MATERIAIS ELETRICOS,"EC - CAIXAS, DUTOS E CALHAS ELETRICAS",ECC - CAIXAS DE PASSAGEM EXTERNAS (CONDULETES),1,1,1161,146354.586000,7971.000000,146354.586000,7971.000000,77774.641200,18.360881,18.360881,9.757200,8.603681,68579.944800,46.858760,1.881778,100.000000,0.030332
REDE_COMPLETA,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAM - APARADORES,7,1,720,452362.680000,816.000000,146232.765000,262.000000,49509.668400,554.366029,558.140324,188.968200,369.172124,96723.096600,66.143245,2.953620,32.326443,0.093751
REDE_COMPLETA,D - ELETROS,DC - ELETRODOMESTICOS PARA COZINHA,DCD - FORNOS,6,2,649,962299.583000,746.000000,140056.780500,245.000000,73674.380000,1289.945822,571.660329,300.711755,270.948573,66382.400500,47.396777,1.901024,14.554384,0.199434
REDE_COMPLETA,O - MOVEIS,OC - QUARTO,OCR - COLCHOES DE ESPUMA,2,2,70,139230.840000,74.000000,139230.840000,74.000000,60781.998000,1881.497838,1881.497838,821.378351,1060.119486,78448.842000,56.344444,2.290659,100.000000,0.028855
REDE_COMPLETA,O - MOVEIS,OB - VARANDA E AREA EXTERNA,OBC - MESAS DE PLASTICOS,2,2,505,126815.839500,726.000000,126815.839500,726.000000,61545.522400,174.677465,174.677465,84.773447,89.904018,65270.317100,51.468584,2.060521,100.000000,0.026282
