UNIVERSO,NIVEL_1,NIVEL_2,NIVEL_3,PARES_LOJA_PRODUTO,SKUS_DISTINTOS,LOJAS_DISTINTAS,RECEITA_HISTORICA_TOTAL,RECEITA_RUPTURA_CRITICO,RECEITA_EM_RUPTURA,RECEITA_CRITICO,PARES_RUPTURA_CRITICO,PARES_COM_RECEITA_HISTORICA,PARES_SEM_RECEITA_HISTORICA,PARES_DIAS_COBERTURA_FINITO,PARES_DIAS_COBERTURA_INFINITO,DIAS_COBERTURA_MEDIA_FINITA,DIAS_COBERTURA_MEDIANA_FINITA,DIAS_COBERTURA_P25_FINITA,DIAS_COBERTURA_P75_FINITA,ESTOQUE_PROJ_TOTAL,ESTOQUE_PROJ_MEDIANA,VENDA_MEDIA_MES_TOTAL,PARES_EM_RUPTURA,PARES_CRITICO,PARES_ATENCAO,PARES_SAUDAVEL,PARES_STATUS_SEM_VENDA,PCT_PARES_RUPTURA_CRITICO,PCT_PARES_EM_RUPTURA,PCT_PARES_CRITICO,PCT_PARES_DIAS_INFINITO,PCT_PARES_SEM_RECEITA_HISTORICA,PART_RECEITA_RISCO_PCT,PART_RECEITA_UNIVERSO_PCT,PART_RECEITA_RISCO_UNIVERSO_PCT,RECEITA_ETAPA3,TRANSACOES_ETAPA3_LINHAS_VENDA,SKUS_ATIVOS_ETAPA3,PART_RECEITA_ETAPA3_PCT,VAR_RECEITA_2025_VS_2024_ETAPA3_PCT,DIF_RECEITA_VS_ETAPA3,RANK_REPOSICAO
REDE_COMPLETA,E - MATERIAIS ELETRICOS,"EB - FIOS, CABOS E CONECTORES",EBE - ABRACADEIRAS,33,3,11,59660.685000,57381.030000,56253.015000,1128.015000,31,24,9,33,0,21.511557,0.000000,0.000000,0.000000,-1989.000000,-45.000000,535.263208,30,1,0,2,0,93.939394,90.909091,3.030303,0.000000,27.272727,96.178966,0.012365,0.011892,59660.685000,1928,3,0.012365,7.385170,0.000000,263
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BA - COZINHAR,"BAI - BULES, FERVEDORES, LEITEIRAS E CAFETEIRAS",22,2,11,56414.410500,56414.410500,56414.410500,0.000000,22,15,7,22,0,0.000000,0.000000,0.000000,0.000000,-747.000000,-28.000000,59.763708,22,0,0,0,0,100.000000,100.000000,0.000000,0.000000,31.818182,100.000000,0.011692,0.011692,56414.410500,670,2,0.011692,-39.947970,0.000000,264
REDE_COMPLETA,H - TUBOS E CONEXOES,HB - CALHAS E ACESSORIOS,HBA - CALHAS E ACESSORIOS DE PVC,22,2,11,56218.501500,56218.501500,56218.501500,0.000000,22,4,18,22,0,0.000000,0.000000,0.000000,0.000000,-918.000000,0.000000,57.456140,22,0,0,0,0,100.000000,100.000000,0.000000,0.000000,81.818182,100.000000,0.011651,0.011651,56218.501500,695,2,0.011651,-59.107247,0.000000,265
REDE_COMPLETA,W - LOUCAS E PIAS,WC - TANQUES,WCA - TANQUES DE LOUCAS,11,1,11,56213.010000,56213.010000,56213.010000,0.000000,11,9,2,11,0,0.000000,0.000000,0.000000,0.000000,-36.000000,-2.000000,9.826299,11,0,0,0,0,100.000000,100.000000,0.000000,0.000000,18.181818,100.000000,0.011650,0.011650,56213.010000,54,1,0.011650,-19.069055,0.000000,266
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BC - SERVIR - PLASTICOS,BCB - COPOS - PLASTICOS,55,5,11,62399.400000,56006.811000,56006.811000,0.000000,47,44,11,54,1,50.682865,0.000000,0.000000,0.000000,-3343.000000,-37.000000,589.111602,47,0,0,7,1,85.454545,85.454545,0.000000,1.818182,20.000000,89.755368,0.012932,0.011607,62399.400000,2522,5,0.012932,-68.233374,0.000000,267
REDE_COMPLETA,H - TUBOS E CONEXOES,HA - TUBOS E CONEXOES,HAH - CONEXOES PARA AGUA FRIA,55,5,11,55019.513500,54960.923500,54856.343500,104.580000,51,12,43,53,2,3.537736,0.000000,0.000000,0.000000,-1237.000000,0.000000,108.117608,50,1,1,1,2,92.727273,90.909091,1.818182,3.636364,78.181818,99.893511,0.011403,0.011390,55019.513500,914,5,0.011403,-40.023250,0.000000,268
REDE_COMPLETA,E - MATERIAIS ELETRICOS,EA - TOMADAS E INTERRUPTORES,"EAD - TOMADAS DE REDE, TELEFONE E TV",33,3,11,53671.485000,52961.265000,52748.220000,213.045000,28,25,8,31,2,56.067831,0.000000,0.000000,0.000000,-1917.000000,-25.000000,140.824378,27,1,0,3,2,84.848485,81.818182,3.030303,6.060606,24.242424,98.676728,0.011123,0.010976,53671.485000,1241,3,0.011123,12.428000,0.000000,269
REDE_COMPLETA,W - LOUCAS E PIAS,WC - TANQUES,WCD - TANQUES DE GRANITO,22,2,11,52782.765000,52782.765000,52782.765000,0.000000,22,17,5,22,0,0.000000,0.000000,0.000000,0.000000,-125.000000,-5.000000,26.572258,22,0,0,0,0,100.000000,100.000000,0.000000,0.000000,22.727273,100.000000,0.010939,0.010939,52782.765000,161,2,0.010939,-92.163454,0.000000,270
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BG - ACESSORIOS PARA PREPARACAO,BGA - TABUAS DE CARNE,31,3,11,54319.097000,52700.942000,52700.942000,0.000000,30,24,7,31,0,4.996708,0.000000,0.000000,0.000000,-2719.000000,-49.000000,219.864842,30,0,0,1,0,96.774194,96.774194,0.000000,0.000000,22.580645,97.021020,0.011257,0.010922,54319.097000,1420,3,0.011257,-22.311335,0.000000,271
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BD - ORGANIZAR,BDB - ORGANIZADORES DE ARMARIO,53,5,11,51621.244500,51621.244500,51621.244500,0.000000,53,45,8,53,0,0.000000,0.000000,0.000000,0.000000,-1987.000000,-32.000000,293.108963,53,0,0,0,0,100.000000,100.000000,0.000000,0.000000,15.094340,100.000000,0.010698,0.010698,51621.244500,1263,5,0.010698,-78.733675,0.000000,272
REDE_COMPLETA,T - ARTIGOS DE EPOCA,TC - DECORACAO NATALINA,TCB - ENFEITES NATALINOS,20,2,11,52868.996250,51585.686250,51585.686250,0.000000,19,18,2,20,0,24.576923,0.000000,0.000000,0.000000,-2822.000000,-116.000000,1351.866667,19,0,0,1,0,95.000000,95.000000,0.000000,0.000000,10.000000,97.572661,0.010957,0.010691,52868.996250,417,2,0.010957,-94.989314,0.000000,273
REDE_COMPLETA,M - MAQUINAS E MOTORES,ME - LIMPEZA,MEA - LAVADORAS DE PRESSAO,22,2,11,50661.135000,50661.135000,29358.105000,21303.030000,21,12,10,21,1,5.952381,0.000000,0.000000,0.000000,3.000000,0.000000,14.750000,16,5,0,0,1,95.454545,72.727273,22.727273,4.545455,45.454545,100.000000,0.010499,0.010499,50661.135000,32,2,0.010499,-33.969828,0.000000,274
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BC - SERVIR - PLASTICOS,"BCF - JARRAS, GARRAFAS E DECANTERS - PLASTICOS",21,3,9,49422.247000,49422.247000,49422.247000,0.000000,21,21,0,21,0,0.000000,0.000000,0.000000,0.000000,-1182.000000,-46.000000,90.498263,21,0,0,0,0,100.000000,100.000000,0.000000,0.000000,0.000000,100.000000,0.010243,0.010243,49422.247000,925,3,0.010243,7.858490,0.000000,275
REDE_COMPLETA,A - AUTOMOTIVO,AO - VESTUARIOS PARA MOTOQUEIROS,AOB - CAPACETES,44,4,11,48574.459500,48574.459500,48574.459500,0.000000,44,33,11,44,0,0.000000,0.000000,0.000000,0.000000,-86.000000,0.000000,42.766667,44,0,0,0,0,100.000000,100.000000,0.000000,0.000000,25.000000,100.000000,0.010067,0.010067,48574.459500,104,4,0.010067,31.619637,0.000000,276
REDE_COMPLETA,D - ELETROS,DE - ELETROPORTATEIS PARA COZINHA,DEI - CHURRASQUEIRAS A GAS,11,1,11,58160.760000,47664.015000,47664.015000,0.000000,9,5,6,10,1,18.000000,0.000000,0.000000,0.000000,-4.000000,0.000000,6.166667,9,0,0,1,1,81.818182,81.818182,0.000000,9.090909,54.545455,81.952187,0.012054,0.009878,58160.760000,15,1,0.012054,-84.344574,0.000000,277
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,BBZ - GUARDANAPOS DE TECIDO,44,4,11,108960.094250,47494.265000,22726.315500,24767.949500,24,32,12,43,1,142.273919,17.142857,0.000000,197.327586,982.000000,1.500000,244.317298,21,3,2,17,1,54.545455,47.727273,6.818182,2.272727,27.272727,43.588678,0.022582,0.009843,108960.094250,1341,4,0.022582,-76.198498,0.000000,278
REDE_COMPLETA,F - FERRAMENTAS,"FC - ACESSORIOS PARA GOLPE, PERFURACAO E FIXACAO",FCP - BATERIAS PARA FERRAMENTAS,11,1,11,47149.893000,47149.893000,47149.893000,0.000000,10,8,3,10,1,0.000000,0.000000,0.000000,0.000000,-86.000000,-7.000000,11.544701,10,0,0,0,1,90.909091,90.909091,0.000000,9.090909,27.272727,100.000000,0.009772,0.009772,47149.893000,116,1,0.009772,-35.366559,0.000000,279
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,BBP - PETISQUEIRAS - PRESENTES,11,1,11,46320.680000,46320.680000,46320.680000,0.000000,11,9,2,11,0,0.000000,0.000000,0.000000,0.000000,-1754.000000,-168.000000,217.711355,11,0,0,0,0,100.000000,100.000000,0.000000,0.000000,18.181818,100.000000,0.009600,0.009600,46320.680000,890,1,0.009600,-94.910899,0.000000,280
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BH - ACESSORIOS PARA SERVIR - PRESENTES,BHL - DESCANSOS PARA PRATOS E PANELAS,22,2,11,45460.947350,45460.947350,45460.947350,0.000000,20,13,9,20,2,0.000000,0.000000,0.000000,0.000000,-5363.000000,-25.500000,577.823243,20,0,0,0,2,90.909091,90.909091,0.000000,9.090909,40.909091,100.000000,0.009422,0.009422,45460.947350,1157,2,0.009422,-84.541554,0.000000,281
REDE_COMPLETA,N - INDUSTRIAL E NEGOCIOS,NE - LIMPEZA E MANUTENCAO,NED - CONTENTORES E LIXEIRAS,11,1,11,44052.330000,44052.330000,44052.330000,0.000000,11,9,2,11,0,0.000000,0.000000,0.000000,0.000000,-221.000000,-16.000000,20.108586,11,0,0,0,0,100.000000,100.000000,0.000000,0.000000,18.181818,100.000000,0.009130,0.009130,44052.330000,168,1,0.009130,-45.259637,0.000000,282
REDE_COMPLETA,I - ILUMINACAO,IB - RESIDENCIAL,IBL - LUMINARIAS DE COLUNA,11,1,11,45917.445000,43714.755000,43714.755000,0.000000,9,10,1,9,2,0.000000,0.000000,0.000000,0.000000,6.000000,-8.000000,12.432900,9,0,0,0,2,81.818182,81.818182,0.000000,18.181818,9.090909,95.202934,0.009516,0.009060,45917.445000,98,1,0.009516,-15.363018,0.000000,283
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BA - COZINHAR,"BAE - OMELETEIRAS, PANQUEQUEIRAS E TAPIOQUEIRAS - PRESENTES",22,2,11,67431.462000,43541.337000,40789.392000,2751.945000,18,17,5,22,0,27.773209,0.000000,0.000000,0.000000,-160.000000,-5.000000,78.798748,17,1,2,2,0,81.818182,77.272727,4.545455,0.000000,22.727273,64.571249,0.013975,0.009024,67431.462000,658,2,0.013975,-72.191262,0.000000,284
REDE_COMPLETA,D - ELETROS,DE - ELETROPORTATEIS PARA COZINHA,DEH - CHURRASQUEIRAS ELETRICAS,11,1,11,43002.645000,43002.645000,43002.645000,0.000000,9,6,5,9,2,0.000000,0.000000,0.000000,0.000000,-20.000000,-9.000000,15.897619,9,0,0,0,2,81.818182,81.818182,0.000000,18.181818,45.454545,100.000000,0.008912,0.008912,43002.645000,128,1,0.008912,-99.511727,0.000000,285
REDE_COMPLETA,I - ILUMINACAO,IA - LAMPADAS,IAB - LAMPADAS LED TUBULAR,22,2,11,74103.540000,42753.165000,42753.165000,0.000000,18,18,4,22,0,37.700619,0.000000,0.000000,0.000000,-235.000000,-13.000000,132.989714,18,0,1,3,0,81.818182,81.818182,0.000000,0.000000,18.181818,57.693823,0.015358,0.008860,74103.540000,524,2,0.015358,-54.089033,0.000000,286
REDE_COMPLETA,W - LOUCAS E PIAS,WD - BANHEIRAS E ACESSORIOS,WDA - BANHEIRAS,22,2,11,45221.505000,42628.110000,37514.715000,5113.395000,17,11,11,18,4,8.333333,0.000000,0.000000,0.000000,3.000000,0.000000,12.166667,15,2,1,0,4,77.272727,68.181818,9.090909,18.181818,50.000000,94.265129,0.009372,0.008835,45221.505000,20,2,0.009372,-35.325044,0.000000,287
REDE_COMPLETA,T - ARTIGOS DE EPOCA,TK - PASCOA,TKC - ENFEITES,18,2,9,40938.340600,40938.340600,40938.340600,0.000000,18,17,1,18,0,0.000000,0.000000,0.000000,0.000000,-5889.000000,-331.500000,1522.383333,18,0,0,0,0,100.000000,100.000000,0.000000,0.000000,5.555556,100.000000,0.008484,0.008484,40938.340600,803,2,0.008484,40.391413,0.000000,288
REDE_COMPLETA,H - TUBOS E CONEXOES,HD - VEDACAO E TERMOFUSORES,HDA - VEDACOES PARA CONEXOES,11,1,11,40841.524500,40841.524500,40841.524500,0.000000,11,2,9,11,0,0.000000,0.000000,0.000000,0.000000,-352.000000,0.000000,22.374613,11,0,0,0,0,100.000000,100.000000,0.000000,0.000000,81.818182,100.000000,0.008464,0.008464,40841.524500,277,1,0.008464,-33.741364,0.000000,289
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BH - ACESSORIOS PARA SERVIR - PRESENTES,BHA - PORTA GUARDANAPOS,42,4,11,40827.496500,40815.001500,39313.606500,1501.395000,41,33,9,42,0,9.880952,0.000000,0.000000,0.000000,-1778.000000,-16.500000,236.800815,38,3,0,1,0,97.619048,90.476190,7.142857,0.000000,21.428571,99.969396,0.008461,0.008459,40827.496500,1312,4,0.008461,-82.850520,0.000000,290
REDE_COMPLETA,H - TUBOS E CONEXOES,HA - TUBOS E CONEXOES,HAN - ACESSORIOS,11,1,11,39630.710000,39630.710000,39630.710000,0.000000,11,9,2,11,0,0.000000,0.000000,0.000000,0.000000,-1838.000000,-187.000000,99.748538,11,0,0,0,0,100.000000,100.000000,0.000000,0.000000,18.181818,100.000000,0.008213,0.008213,39630.710000,1416,1,0.008213,-27.080543,0.000000,291
REDE_COMPLETA,F - FERRAMENTAS,FL - MEDICAO ELETRICA,FLC - INDICADORES DE VOLTAGEM,11,1,11,39259.605000,39259.605000,38176.110000,1083.495000,10,8,3,10,1,4.285714,0.000000,0.000000,0.000000,-188.000000,0.000000,28.153846,8,2,0,0,1,90.909091,72.727273,18.181818,9.090909,27.272727,100.000000,0.008136,0.008136,39259.605000,313,1,0.008136,-21.873020,-0.000000,292
REDE_COMPLETA,A - AUTOMOTIVO,AC - MANUTENCAO E LIMPEZA,ACD - POLIMENTO AUTOMOTIVO,11,1,11,38533.516000,38533.516000,38533.516000,0.000000,10,9,2,10,1,0.000000,0.000000,0.000000,0.000000,-1650.000000,-179.000000,82.713839,10,0,0,0,1,90.909091,90.909091,0.000000,9.090909,18.181818,100.000000,0.007986,0.007986,38533.516000,1474,1,0.007986,-7.348073,0.000000,293
REDE_COMPLETA,S - TINTAS E QUIMICOS,SD - ACESSORIOS PARA PINTURA,SDA - ROLOS,9,1,9,37286.350500,37286.350500,37286.350500,0.000000,9,9,0,9,0,0.000000,0.000000,0.000000,0.000000,-861.000000,-74.000000,115.630051,9,0,0,0,0,100.000000,100.000000,0.000000,0.000000,0.000000,100.000000,0.007727,0.007727,37286.350500,579,1,0.007727,-95.845042,0.000000,294
REDE_COMPLETA,"G - PORTAS, JANELAS E FECHADURAS",GA - PORTAS,GAA - PORTAS DE ALUMINIO,33,3,11,43809.874500,36912.540000,27486.900000,9425.640000,27,10,23,29,4,8.965517,0.000000,0.000000,0.000000,13.000000,0.000000,11.300000,24,3,1,1,4,81.818182,72.727273,9.090909,12.121212,69.696970,84.256210,0.009079,0.007650,43809.874500,23,3,0.009079,-77.908410,0.000000,295
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BH - ACESSORIOS PARA SERVIR - PRESENTES,BHK - BALDES PARA GELO E CHAMPAGNEIRAS - PRESENTES,20,2,11,36455.821500,36455.821500,32980.227000,3475.594500,20,18,2,20,0,2.250000,0.000000,0.000000,0.000000,-346.000000,-23.500000,80.105261,18,2,0,0,0,100.000000,90.000000,10.000000,0.000000,10.000000,100.000000,0.007555,0.007555,36455.821500,400,2,0.007555,-83.852121,0.000000,296
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BF - UTENSILIOS PARA PREPARACAO,BFC - CONJUNTOS PARA CHURRASCO,22,2,11,80125.710000,35776.545000,35776.545000,0.000000,13,18,4,22,0,118.605265,0.000000,0.000000,162.239874,151.000000,0.000000,149.109295,13,0,1,8,0,59.090909,59.090909,0.000000,0.000000,18.181818,44.650519,0.016606,0.007415,80125.710000,2422,2,0.016606,-8.710889,-0.000000,297
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BL - LAVANDERIA,BLE - CESTOS MULTIUSO,11,1,11,40499.046000,35675.976000,27947.650500,7728.325500,10,9,2,11,0,7.577605,0.000000,0.000000,10.000000,-216.000000,-18.000000,44.857143,8,2,1,0,0,90.909091,72.727273,18.181818,0.000000,18.181818,88.090905,0.008393,0.007394,40499.046000,283,1,0.008393,-90.729839,0.000000,298
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BH - ACESSORIOS PARA SERVIR - PRESENTES,BHP - PAS DE BOLO,20,2,11,34534.363500,34534.363500,34534.363500,0.000000,20,18,2,20,0,0.000000,0.000000,0.000000,0.000000,-2518.000000,-113.500000,227.974122,20,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.007157,0.007157,34534.363500,1637,2,0.007157,-58.351156,0.000000,299
REDE_COMPLETA,O - MOVEIS,OD - COZINHA E AREA DE SERVICO,ODM - ARMARIOS PARA AREAS DE SERVICO,10,2,6,34240.185000,34240.185000,34240.185000,0.000000,10,9,1,10,0,0.000000,0.000000,0.000000,0.000000,-53.000000,-3.500000,12.041667,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.007096,0.007096,34240.185000,48,2,0.007096,18.379251,0.000000,300
REDE_COMPLETA,E - MATERIAIS ELETRICOS,"EB - FIOS, CABOS E CONECTORES",EBA - CABOS DE ENERGIA,11,1,11,33962.880000,33722.430000,33722.430000,0.000000,6,6,5,7,4,81.428571,0.000000,0.000000,0.000000,-1400.000000,0.000000,2015.476190,6,0,0,1,4,54.545455,54.545455,0.000000,36.363636,45.454545,99.292021,0.007039,0.006989,33962.880000,106,1,0.007039,-74.912601,0.000000,301
REDE_COMPLETA,E - MATERIAIS ELETRICOS,EO - INSTRUMENTOS DE MEDICAO ELETRICA,EOB - CHAVES TESTE,11,1,11,33497.345000,33497.345000,33497.345000,0.000000,11,9,2,11,0,0.000000,0.000000,0.000000,0.000000,-1407.000000,-151.000000,110.843242,11,0,0,0,0,100.000000,100.000000,0.000000,0.000000,18.181818,100.000000,0.006942,0.006942,33497.345000,1397,1,0.006942,-67.502070,0.000000,302
REDE_COMPLETA,D - ELETROS,DF - ELETROPORTATEIS PARA CASA,DFD - SECADORES E ESCOVAS,33,3,11,38397.450000,33043.395000,28474.005000,4569.390000,31,15,18,33,0,23.031635,0.000000,0.000000,0.000000,-26.000000,0.000000,37.886111,29,2,1,1,0,93.939394,87.878788,6.060606,0.000000,54.545455,86.056222,0.007958,0.006848,38397.450000,171,3,0.007958,-97.941755,0.000000,303
REDE_COMPLETA,E - MATERIAIS ELETRICOS,"EB - FIOS, CABOS E CONECTORES",EBK - ORGANIZADORES E MARCADORES DE CABOS,11,1,11,32297.930000,32297.930000,32297.930000,0.000000,11,9,2,11,0,0.000000,0.000000,0.000000,0.000000,-2249.000000,-121.000000,117.029804,11,0,0,0,0,100.000000,100.000000,0.000000,0.000000,18.181818,100.000000,0.006694,0.006694,32297.930000,1291,1,0.006694,-17.753473,0.000000,304
REDE_COMPLETA,F - FERRAMENTAS,FP - BANCADAS E ARMAZENAGEM DE FERRAMENTAS,FPA - ARMAZENAGENS DE FERRAMENTAS,11,1,11,32032.875000,32032.875000,31472.805000,560.070000,11,8,3,11,0,2.272727,0.000000,0.000000,0.000000,-243.000000,-16.000000,32.720280,10,1,0,0,0,100.000000,90.909091,9.090909,0.000000,27.272727,100.000000,0.006639,0.006639,32032.875000,286,1,0.006639,-84.967214,0.000000,305
REDE_COMPLETA,U - METAIS E ACESSORIOS,"UB - TORNEIRAS, BICAS E MISTURADORES",UBC - TORNEIRAS COM SENSOR,11,1,11,36581.475000,31142.475000,26386.080000,4756.395000,10,5,6,11,0,12.272727,0.000000,0.000000,0.000000,1.000000,0.000000,9.500000,9,1,0,1,0,90.909091,81.818182,9.090909,0.000000,54.545455,85.131819,0.007581,0.006454,36581.475000,7,1,0.007581,744.159892,0.000000,306
REDE_COMPLETA,W - LOUCAS E PIAS,WA - BACIAS E CAIXAS,WAF - ACESSORIOS PARA LOUCAS SANITARIAS,22,2,11,30814.385000,30814.385000,30814.385000,0.000000,22,17,5,22,0,0.000000,0.000000,0.000000,0.000000,-2226.000000,-102.000000,154.851469,22,0,0,0,0,100.000000,100.000000,0.000000,0.000000,22.727273,100.000000,0.006386,0.006386,30814.385000,1813,2,0.006386,-51.800125,0.000000,307
REDE_COMPLETA,I - ILUMINACAO,IB - RESIDENCIAL,IBK - LUMINARIAS DE LUZ NOTURNA,22,2,11,30038.599500,30038.599500,30038.599500,0.000000,22,16,6,22,0,0.000000,0.000000,0.000000,0.000000,-831.000000,-36.000000,68.794568,22,0,0,0,0,100.000000,100.000000,0.000000,0.000000,27.272727,100.000000,0.006225,0.006225,30038.599500,870,2,0.006225,-35.949891,0.000000,308
REDE_COMPLETA,V - DECORACAO,VA - OBJETOS PARA SALA E QUARTO,VAD - ENFEITES,16,2,11,29735.265000,29735.265000,29735.265000,0.000000,16,14,2,16,0,0.000000,0.000000,0.000000,0.000000,-305.000000,-23.500000,53.793362,16,0,0,0,0,100.000000,100.000000,0.000000,0.000000,12.500000,100.000000,0.006163,0.006163,29735.265000,343,2,0.006163,-88.628588,0.000000,309
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BD - ORGANIZAR,BDA - CAIXAS E MALETAS ORGANIZADORAS,15,2,11,28849.380000,28849.380000,28849.380000,0.000000,15,13,2,15,0,0.000000,0.000000,0.000000,0.000000,-844.000000,-32.000000,109.749495,15,0,0,0,0,100.000000,100.000000,0.000000,0.000000,13.333333,100.000000,0.005979,0.005979,28849.380000,458,2,0.005979,-87.643280,0.000000,310
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,BBD - COLHERES,55,5,11,29402.982000,28439.712000,28439.712000,0.000000,47,38,17,52,3,57.730347,0.000000,0.000000,0.000000,-6699.000000,-28.000000,508.637519,47,0,0,5,3,85.454545,85.454545,0.000000,5.454545,30.909091,96.723904,0.006094,0.005894,29402.982000,1843,5,0.006094,-65.984020,0.000000,311
REDE_COMPLETA,E - MATERIAIS ELETRICOS,EL - SINALIZACAO E SEGURANCA,ELB - SIRENES,11,1,11,30713.865000,28224.525000,28224.525000,0.000000,9,8,3,11,0,13.636364,0.000000,0.000000,0.000000,-26.000000,0.000000,9.261905,9,0,2,0,0,81.818182,81.818182,0.000000,0.000000,27.272727,91.895061,0.006365,0.005849,30713.865000,39,1,0.006365,-46.422459,0.000000,312
REDE_COMPLETA,"L - INFANTIL, LAZER E PETS",LA - BRINQUEDOS,LAI - LIVROS INFANTIS,40,4,11,29253.409500,27099.765000,26234.040000,865.725000,33,33,7,39,1,98.191209,0.000000,0.000000,0.000000,-1000.000000,-30.500000,331.976696,32,1,2,4,1,82.500000,80.000000,2.500000,2.500000,17.500000,92.637971,0.006063,0.005616,29253.409500,924,4,0.006063,-85.500384,0.000000,313
REDE_COMPLETA,U - METAIS E ACESSORIOS,UA - DUCHAS E CHUVEIROS,UAH - CHUVEIRINHOS,22,2,11,26970.825000,26570.145000,26570.145000,0.000000,21,17,5,22,0,2.045455,0.000000,0.000000,0.000000,-358.000000,-20.000000,69.723413,21,0,1,0,0,95.454545,95.454545,0.000000,0.000000,22.727273,98.514395,0.005590,0.005507,26970.825000,523,2,0.005590,-94.811524,0.000000,314
REDE_COMPLETA,W - LOUCAS E PIAS,WC - TANQUES,WCB - TANQUES,11,1,11,26552.820000,26552.820000,24393.495000,2159.325000,11,9,2,11,0,1.363636,0.000000,0.000000,0.000000,-33.000000,-2.000000,14.538095,10,1,0,0,0,100.000000,90.909091,9.090909,0.000000,18.181818,100.000000,0.005503,0.005503,26552.820000,69,1,0.005503,-95.539602,0.000000,315
REDE_COMPLETA,H - TUBOS E CONEXOES,HA - TUBOS E CONEXOES,HAJ - CONEXOES PARA ESGOTO,33,3,11,26176.783500,26176.783500,26176.783500,0.000000,32,6,27,32,1,0.000000,0.000000,0.000000,0.000000,-4845.000000,0.000000,303.585252,32,0,0,0,1,96.969697,96.969697,0.000000,3.030303,81.818182,100.000000,0.005425,0.005425,26176.783500,1143,3,0.005425,-44.281320,0.000000,316
REDE_COMPLETA,S - TINTAS E QUIMICOS,SA - TINTAS,SAD - TINTAS SPRAY,33,3,11,25881.345000,25881.345000,25881.345000,0.000000,33,25,8,33,0,0.000000,0.000000,0.000000,0.000000,-537.000000,-12.000000,77.870893,33,0,0,0,0,100.000000,100.000000,0.000000,0.000000,24.242424,100.000000,0.005364,0.005364,25881.345000,559,3,0.005364,-75.547690,0.000000,317
REDE_COMPLETA,U - METAIS E ACESSORIOS,UD - REGISTROS E VALVULAS,UDG - VALVULAS DE PE E RETENCAO DE PVC,11,1,11,24375.225000,24375.225000,24375.225000,0.000000,11,3,8,11,0,0.000000,0.000000,0.000000,0.000000,-714.000000,0.000000,53.583333,11,0,0,0,0,100.000000,100.000000,0.000000,0.000000,72.727273,100.000000,0.005052,0.005052,24375.225000,406,1,0.005052,-86.138687,0.000000,318
REDE_COMPLETA,I - ILUMINACAO,IB - RESIDENCIAL,IBG - ABAJURES,22,2,11,28236.180000,24348.660000,24348.660000,0.000000,18,17,5,20,2,11.076923,0.000000,0.000000,0.000000,-47.000000,-2.000000,23.157540,18,0,1,1,2,81.818182,81.818182,0.000000,9.090909,22.727273,86.232132,0.005852,0.005046,28236.180000,137,2,0.005852,-42.271530,0.000000,319
REDE_COMPLETA,H - TUBOS E CONEXOES,HA - TUBOS E CONEXOES,HAF - TUBOS INDUSTRIAIS E INSTALACOES A GAS,33,3,11,25970.175000,24332.175000,6665.505000,17666.670000,23,7,26,24,9,7.124365,0.000000,0.000000,0.000000,42.000000,0.000000,37.666667,19,4,0,1,9,69.696970,57.575758,12.121212,27.272727,78.787879,93.692765,0.005382,0.005043,25970.175000,35,3,0.005382,-65.492544,0.000000,320
REDE_COMPLETA,U - METAIS E ACESSORIOS,UD - REGISTROS E VALVULAS,UDA - REGISTROS,22,2,11,24148.425000,24148.425000,24148.425000,0.000000,22,4,18,22,0,0.000000,0.000000,0.000000,0.000000,-485.000000,0.000000,34.993228,22,0,0,0,0,100.000000,100.000000,0.000000,0.000000,81.818182,100.000000,0.005005,0.005005,24148.425000,361,2,0.005005,-46.746142,0.000000,321
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BE - ARMAZENAR,BED - POTES - PLASTICOS,22,2,11,23795.338000,23795.338000,23795.338000,0.000000,22,18,4,22,0,0.000000,0.000000,0.000000,0.000000,-2147.000000,-74.500000,135.790943,22,0,0,0,0,100.000000,100.000000,0.000000,0.000000,18.181818,100.000000,0.004932,0.004932,23795.338000,1432,2,0.004932,-62.318982,0.000000,322
